153 186 749.126
175 189 830.798
314 191 -134.752
148 1114 116.906
156 933 116.414
145 173 129.452
377 171 133.388
441 191 132.158
152 520 128.222
157 393 -134.752
153 187 194.396
153 186 124.286
150 471 127.976
154 631 124.04
152 178 119.612
233 189 207.926
157 629 121.088
157 190 91.568
1493 189 112.232
142 170 197.594
154 187 122.564
1107 191 116.414
526 190 124.04
143 172 140.522
142 480 126.5
145 1096 207.926
244 189 137.816
146 175 120.842
488 179 118.382
286 186 130.436
156 190 149.132
154 1068 118.382
156 1854 748.142
155 1234 115.676
215 188 91.322
157 190 139.784
1886 170 113.462
666 186 115.676
245 185 191.198
141 171 433.754
152 184 118.382
1904 179 114.938
154 188 243.35
148 174 544.7
157 731 123.548
1215 178 117.398
153 186 91.322
149 177 120.842
143 171 156.266
477 174 128.468
152 330 160.202
144 172 120.104
154 1450 115.43
151 311 154.052
1471 183 116.906
150 420 129.698
150 1093 117.89
153 1403 116.168
146 594 773.48
381 190 119.858
156 190 212.354
143 914 121.088
1837 190 113.216
662 170 124.532
145 174 196.364
146 953 120.104
143 263 172.748
801 189 91.322
149 178 232.28
157 1481 115.184
574 189 119.612
489 191 131.912
152 178 91.322
144 1433 700.664
155 436 139.784
154 219 310.262
157 1035 116.906
154 187 207.434
156 426 128.222
151 1914 115.43
152 185 117.152
521 178 120.596
157 499 124.532
450 463 128.714
514 191 453.188
153 683 118.874
152 185 241.136
327 178 155.528
538 173 126.992
157 1134 115.922
548 175 118.874
151 343 141.752
146 175 376.19
287 180 91.322
150 180 255.65
155 1843 115.676
151 359 -134.752
707 188 121.088
154 1923 115.922
150 176 126.254
145 173 400.79
154 1551 116.906
154 822 118.136
156 777 124.04
1044 171 116.168
743 183 118.382
1562 178 113.216
332 190 142.736
279 191 193.904
143 1825 114.2
1303 186 -134.752
145 1198 115.43
522 182 121.58
572 175 127.238
4095 179 112.724
152 1544 117.89
1797 180 -134.752
156 832 122.072
143 730 125.024
154 1924 113.954
685 186 118.874
715 181 120.35
152 358 135.11
145 173 91.322
154 188 123.548
152 179 233.756
210 177 220.718
835 187 118.382
153 719 117.89
795 191 120.104
590 171 134.864
347 185 135.602
156 310 171.026
154 1233 119.12
144 795 119.612
155 189 272.624
157 790 122.81
156 1594 115.922
154 187 133.88
157 191 190.952
157 1355 114.938
150 1766 116.414
656 183 121.334
143 1933 117.152
1865 174 114.938
325 180 151.592
900 440 116.906
1756 188 112.478
155 190 118.874
1473 174 114.938
364 178 143.966
843 185 121.58
157 554 91.322
153 694 126.5
514 173 131.666
157 1393 114.938
153 1165 115.922
156 1416 115.43
151 538 126.254
142 171 121.088
349 183 122.072
150 402 91.322
154 189 204.482
155 190 226.622
157 504 123.302
149 178 124.532
154 186 91.322
154 303 91.322
157 1496 116.168
655 189 121.088
155 402 135.356
150 482 124.04
157 601 118.382
318 172 155.036
1459 175 113.708
2226 182 -134.752
512 184 128.468
142 171 134.372
247 191 197.594
148 175 128.96
155 189 111.74
152 1881 115.922
157 190 91.322
1179 176 112.232
153 180 91.322
145 1816 114.692
153 179 123.056
450 178 133.634
1799 178 114.2
146 1269 115.922
149 1120 114.692
153 182 91.322
152 826 591.932
151 177 91.322
1437 190 116.906
152 185 -134.752
392 188 125.516
155 188 772.988
403 429 441.872
456 175 125.27
152 1054 120.35
152 1292 115.184
147 174 237.2
157 191 132.896
716 186 118.136
150 528 123.794
152 632 120.842
154 815 116.66
148 174 123.056
390 188 138.554
156 1763 114.2
157 495 128.222
351 188 133.142
154 1485 117.398
151 181 91.322
142 171 115.676
437 171 91.322
745 191 122.81
143 658 121.334
153 180 118.874
156 189 123.794
155 587 118.874
424 188 129.206
148 175 122.564
154 1134 116.906
146 173 91.322
153 182 126.254
162 190 91.322
146 865 119.858
156 1185 116.414
686 183 121.826
153 180 131.912
1196 191 116.906
157 497 127.976
144 556 121.58
156 190 127.238
146 217 91.322
153 183 173.978
156 1675 115.184
153 275 169.058
153 1667 114.2
148 177 295.01
154 188 119.366
152 1328 118.136
271 184 143.72
144 550 126.992
842 172 121.088
1514 186 115.184
842 191 121.334
152 182 107.312
157 897 415.304
522 188 118.874
770 186 120.596
157 191 152.576
1948 173 113.462
145 790 119.612
151 177 123.056
152 179 116.66
363 1316 116.168
157 191 152.822
155 188 127.484
142 512 126.254
153 1701 113.462
151 181 124.532
157 1861 113.462
153 182 126.992
157 1063 116.906
150 178 -134.752
1552 179 114.938
153 756 123.302
155 716 122.072
146 438 137.57
150 179 158.48
153 185 91.568
150 179 226.376
152 178 202.514
153 319 198.578
423 239 125.762
143 366 140.522
156 525 124.286
154 187 123.794
494 182 121.58
394 172 148.148
642 184 119.12
156 191 223.916
155 437 130.682
256 182 153.314
1238 188 117.89
154 187 91.322
779 174 121.58
156 270 219.98
144 173 143.228
1124 175 114.2
149 177 223.67
156 1295 118.136
152 185 119.612
153 1040 113.954
1533 190 115.676
150 4095 110.018
421 183 136.832
155 189 121.334
146 173 138.062
152 1188 111.248
478 190 127.976
144 1497 113.954
146 173 91.076
152 183 249.254
813 177 120.596
150 176 556.262
470 189 125.762
153 187 115.43
861 171 117.644
152 976 117.398
152 1402 774.464
157 191 91.322
152 180 184.556
152 1445 114.2
148 174 91.322
156 528 126.254
578 176 91.322
247 172 196.118
142 569 123.548
1616 190 115.43
157 191 118.136
156 558 129.698
151 176 128.222
151 177 91.568
143 171 156.02
152 178 135.602
152 965 113.216
146 965 117.152
1848 179 115.184
152 527 121.088
157 191 135.848
153 431 123.548
694 190 121.826
156 973 119.612
153 742 121.088
150 217 91.322
155 189 596.114
153 180 117.644
142 1209 122.318
154 187 387.752
142 172 237.938
1054 190 119.366
726 190 119.12
153 185 126.008
153 185 187.754
142 171 197.84
260 175 91.322
147 1862 116.168
157 191 91.322
153 186 826.616
1469 174 116.414
153 181 129.698
154 187 124.04
256 176 153.806
147 1097 118.382
156 190 133.634
155 189 91.322
152 182 137.57
152 782 118.136
157 191 125.516
152 185 119.612
152 182 188.738
151 177 133.634
155 189 91.322
510 191 119.366
143 1847 850.97
151 558 120.842
153 186 128.96
402 183 91.322
153 338 126.008
770 177 119.12
1408 343 115.676
681 187 122.072
142 171 449.006
551 185 118.628
148 176 91.076
153 440 130.19
325 191 145.196
654 189 127.73
175 176 91.322
147 173 114.692
155 520 138.308
154 1258 115.922
147 1147 114.446
152 184 199.808
152 182 117.398
146 929 121.334
153 326 135.356
154 188 174.962
153 1400 119.12
371 178 139.292
157 191 119.612
153 514 121.088
146 188 91.568
145 1140 115.184
149 675 250.238
157 782 117.89
1238 173 113.462
145 522 127.484
157 191 159.464
142 171 120.842
153 183 119.12
153 184 140.276
144 1483 114.446
803 189 118.136
153 447 125.762
147 174 126.008
153 1875 114.692
153 392 136.586
148 1910 116.66
157 191 135.356
836 178 524.282
1413 186 114.692
145 1466 115.43
152 576 125.762
151 179 204.236
145 1333 118.874
774 1247 313.952
142 170 116.906
450 610 119.858
153 867 119.366
534 190 123.056
155 1802 114.938
142 756 120.35
878 176 115.184
1105 190 114.692
687 187 121.334
153 475 125.762
146 174 205.712
144 172 218.258
153 318 138.062
1234 185 114.446
151 1557 114.2
152 485 131.42
145 369 126.992
309 190 155.528
346 179 134.864
146 175 126.5
715 181 -134.752
512 185 121.088
1252 176 116.414
156 444 125.516
153 185 222.44
156 191 698.942
425 185 126.254
151 1888 117.398
151 177 123.548
1818 174 463.274
156 825 91.568
149 652 126.008
152 1489 113.462
144 538 129.698
1281 184 118.628
152 602 119.12
452 172 91.322
4095 2483 113.462
152 179 224.654
156 428 135.602
145 724 121.088
277 182 138.554
834 190 120.35
152 179 91.568
328 173 150.608
155 177 91.322
154 187 219.98
151 1378 113.708
147 389 133.88
156 190 132.896
530 188 122.318
152 179 122.072
467 178 127.238
156 372 143.966
1502 188 112.97
143 654 123.794
144 1385 -134.752
153 186 213.338
153 186 -134.752
149 175 282.218
1472 186 114.446
1522 172 116.66
148 813 121.826
153 182 261.062
763 191 121.826
146 726 121.58
153 186 121.334
729 191 121.826
144 938 116.906
1010 180 115.922
430 178 124.04
150 176 112.97
1222 189 112.97
143 172 128.222
435 174 125.762
149 178 632.522
153 186 299.93
154 188 316.658
156 190 228.344
154 534 129.698
148 174 91.322
154 529 121.826
157 937 -134.752
153 790 117.644
341 174 135.602
1330 175 112.724
151 178 91.322
142 407 128.714
152 184 247.778
148 379 150.116
1595 174 672.128
154 187 -134.752
388 186 -134.752
868 182 120.104
148 641 125.024
142 338 156.758
1093 171 118.874
152 206 91.322
882 187 114.446
155 771 117.89
154 187 141.014
153 181 245.072
152 179 118.382
154 183 119.366
154 188 139.292
157 1870 113.954
155 190 802.754
694 185 121.826
153 1049 751.34
157 191 148.886
1076 191 116.414
156 481 126.746
876 180 120.842
153 181 125.762
151 178 91.322
142 170 124.04
553 190 131.42
152 1027 131.666
143 171 125.024
879 181 124.04
1047 174 118.382
156 603 121.334
152 186 91.322
142 261 205.958
152 1266 117.644
154 188 397.346
152 445 131.42
353 189 133.88
153 187 91.322
151 1230 117.152
144 258 91.322
147 447 132.404
528 183 125.762
154 1194 115.922
145 414 135.848
152 183 111.248
157 623 122.81
883 179 120.104
152 352 145.688
253 173 168.074
157 586 91.076
152 425 126.746
1887 185 113.954
152 599 126.992
152 1034 121.088
152 529 386.522
881 184 118.136
287 183 155.282
153 714 91.322
407 190 125.516
580 1245 117.398
148 174 127.976
156 1938 115.676
152 179 166.598
474 187 128.96
155 1800 112.478
153 661 122.564
724 172 120.842
157 1929 116.168
150 856 119.612
157 191 258.11
711 176 118.628
1215 171 115.184
151 435 124.778
143 848 123.056
153 182 125.516
156 191 91.322
152 178 317.642
145 173 196.856
152 1346 117.89
152 184 119.366
679 188 120.35
157 607 124.532
1278 172 117.89
152 1048 116.66
156 512 124.04
149 178 170.288
392 187 133.142
153 593 119.858
329 189 91.322
143 1825 113.954
154 1894 115.922
519 186 635.72
648 191 122.072
4095 4095 114.2
427 191 136.586
153 900 116.168
153 1433 118.874
152 186 135.356
151 1394 113.954
143 171 91.322
198 173 91.568
151 506 128.468
151 1182 119.366
157 1522 113.954
391 171 122.81
512 180 123.548
152 182 142.49
153 913 117.89
143 401 144.212
156 190 133.388
157 1377 116.168
1209 180 114.446
1224 186 116.66
154 183 128.468
156 1522 117.152
157 191 145.934
156 276 224.162
153 183 178.898
154 187 230.312
152 1523 114.692
153 485 133.388
153 1534 111.494
152 183 119.12
154 187 119.612
147 175 218.996
151 254 208.172
594 189 125.516
153 690 118.874
144 172 91.322
835 180 119.858
155 1897 112.724
152 1802 116.168
152 178 146.426
154 187 230.312
763 185 121.58
152 392 121.334
157 191 126.008
794 173 120.596
466 178 125.762
143 277 145.934
151 176 136.34
1593 171 115.184
877 178 123.794
151 177 163.646
145 174 657.368
153 700 121.826
152 662 648.266
155 1823 116.168
372 179 440.15
156 1607 -134.752
146 173 199.562
157 1422 114.446
146 172 91.322
304 179 91.322
732 179 119.366
143 171 142.982
553 454 126.254
143 1793 113.708
269 190 195.626
147 466 135.11
153 1507 114.692
143 171 194.396
819 190 119.366
152 186 517.886
148 174 119.12
152 518 126.992
156 190 131.666
146 483 123.056
152 829 121.334
2336 187 444.086
1069 177 118.874
237 171 194.888
154 1039 118.382
157 360 132.65
463 179 136.094
1557 182 113.462
1035 175 117.398
156 191 210.14
154 915 116.906
153 190 543.47
152 1174 113.216
681 187 125.516
966 188 121.334
152 179 122.072
152 584 123.056
253 182 222.686
772 183 119.858
153 459 139.292
153 186 259.586
1388 172 109.526
149 175 110.756
152 383 137.57
156 512 127.73
153 546 124.778
151 806 119.858
442 189 128.468
152 1057 115.676
156 190 129.944
153 181 136.34
610 1238 117.398
152 181 -134.752
252 188 91.322
558 170 91.322
1165 170 115.676
707 183 328.958
157 190 219.488
156 1868 112.478
148 510 129.452
798 191 -134.752
157 1594 117.89
906 174 296.24
218 191 168.812
150 474 128.714
157 190 150.362
144 171 121.826
157 1280 118.136
152 184 137.57
148 980 123.056
1279 185 116.66
272 174 124.286
154 187 91.322
1596 188 110.51
153 1540 114.692
807 172 117.89
416 190 135.356
1851 181 113.954
153 187 211.124
4095 1816 110.756
157 469 133.142
825 190 122.318
152 321 145.442
144 1843 113.462
152 448 122.81
152 578 122.072
153 756 120.35
550 175 119.612
156 190 91.322
4095 4095 111.002
406 177 119.612
150 176 205.466
144 173 117.398
795 183 121.334
1392 190 113.954
157 1762 -134.752
1934 178 112.232
1539 189 114.446
749 174 114.446
144 1508 116.66
153 187 130.19
151 405 136.586
152 178 704.108
623 188 127.238
153 535 134.618
152 185 91.322
498 183 135.11
145 174 125.024
143 171 91.076
154 543 119.858
151 579 114.2
1419 187 114.938
1768 171 634.982
734 185 117.644
153 653 611.12
149 175 122.318
855 191 118.136
144 1035 117.152
150 445 122.81
990 177 116.66
154 1363 114.938
1582 178 113.708
153 186 189.476
152 1254 116.906
467 183 129.206
152 181 119.858
682 187 120.842
550 172 129.452
463 187 126.746
597 173 115.922
143 338 138.554
153 376 -134.752
152 184 552.08
157 1091 119.366
157 191 119.858
144 172 116.168
589 191 123.548
146 1414 118.628
152 1845 113.462
2399 172 -134.752
925 180 116.906
150 565 120.104
151 1663 114.938
152 186 176.93
619 179 119.612
1268 173 633.014
153 185 216.29
530 190 121.58
297 595 91.076
149 175 186.032
155 1562 583.568
154 183 119.612
145 686 119.858
439 182 124.532
156 191 117.89
153 1171 115.922
156 190 669.914
339 191 137.078
153 186 120.842
153 1094 118.382
153 181 127.73
463 172 125.27
143 1154 113.954
154 188 115.676
153 1208 116.66
